Plnt,ABC,CC Ind,MRP,Material,UM,SLoc,Bin,Unres Qty On Hand,  Last Count,Std Cst,Material description,MS,MS2
US53,C,X,TY1,347944-0010,EA,1000,,0.000,,33.48,"CONN,CYLND,M16 PWR,STR,PANEL,MALE THD,SR",RG,
US53,C,X,TY1,347945-0010,EA,1000,,0.000,,2.91,"CONN,INSERT,M16,10-POS,FEM",RG,
US53,C,X,TY1,347946-0010,EA,1000,,0.000,,0.54,"CONTACT,1mm,SKT,M16 SIG,26-18 AWG",RG,
US53,C,X,TY1,347947-0010,EA,1000,,0.000,,4.67,"CONN,COVER,M16,MALE,BRASS",RG,
US53,C,X,TY1,347948-0050,EA,1000,A2-A,0.000,,190.00,"CABLE ASSY,LM1 MOTOR,PUSH-PULL,0.5M",RG,
US53,C,X,TY1,347949-0240,EA,1000,A2-A,0.000,,291.00,"CABLE ASSY,LM1 MOTOR,M23,PANEL REC,2.4M",RG,
US53,C,X,TY1,347950-0240,EA,1000,A1-B,0.000,,118.00,"CABLE ASSY,M16 PANEL,LVDT,6-WIRE,SS,2.4M",RG,
US53,C,X,TY1,347951-0240,EA,1000,A1-B,0.000,,189.00,"CABLE ASSY,M16 EXT,LOAD CELL,2.4M",RG,
US53,C,X,TY1,347979-0010,EA,1000,,0.000,,90.00,"ADAPTER,SHAFT,38/24 MALE TO 10-32 FEMALE",RG,
US53,C,D,TY1,347980-0300,EA,1000,K29-I,9.000,05/10/2023,71.44,"CABLE ASSY,ENCODER,QUAD-04,1-CH,INV,3m",RG,
US53,C,X,TY1,348005-0010,EA,1000,,0.000,,397.56,"SHAFT,ACCEL ADAPTER,3300",RG,
US53,C,X,TY1,348006-0010,EA,1000,,0.000,,401.31,"SHAFT,ACCEL ADAPTER,3500",RG,
US53,C,X,TY1,348021-0010,EA,1000,K6-V3,0.000,08/21/2019,73.14,"SUPPORT,CONT,3PT BEND,4-26mm,TI-6AL-4V",RG,
US53,A,X,TY1,348022-0010,EA,1100,,0.000,,"1,285.00","AMP,SERVO,BRUSHLESS,30A PK,16-BIT ENC",OB,OB
US53,A,X,TY1,348022-0010,EA,VEND,,0.000,,"1,285.00","AMP,SERVO,BRUSHLESS,30A PK,16-BIT ENC",OB,OB
US53,A,X,TY1,348022-0010,EA,1000,G5-D,0.000,09/11/2018,"1,285.00","AMP,SERVO,BRUSHLESS,30A PK,16-BIT ENC",OB,OB
US53,C,X,TY6,348023-0010,EA,1000,,0.000,,"1,173.02","FIXTURE ASSY,4PT BEND,6-26mm SPAN,10-32",OB,OB
US53,A,X,TY1,348024-0010,EA,1000,G4-B,0.000,03/02/2017,"2,336.00","AMP,SERVO,BRUSHLESS,60A PK,16-BIT ENC",RG,DP
US53,C,X,TY1,348045-0300,EA,1000,,0.000,,143.00,"CABLE ASSY,3230 MOTOR POWER,3M",RG,
US53,C,X,TY6,348046-0020,EA,1000,,0.000,,"3,898.83","KIT,UPGRADE,3230,PS,CBLS,HARNESS,230V",RG,
US53,C,X,TY6,348049-0010,EA,1000,,0.000,,"2,190.09","KIT,UPGD,SP AXIAL,PCI RELAY,CABLES",RG,
US53,C,X,TY6,348050-0010,EA,1000,,0.000,,"1,630.00","CONTROL ASSY,PCI RELAY,CONTACT UPS",RG,
US53,C,X,TY6,348051-0010,EA,1000,,0.000,,"2,662.18","KIT,UPGD,FOOTTESTER,PCI RELAY,CABLES",RG,
US53,C,X,TY1,348073-0010,EA,1000,,0.000,,145.00,"ADAPTER,THD,7/16-20 UNF FEM TO 1/4MNPT",RG,
US53,C,D,TY6,348094-0020,EA,1000,CART-1,0.000,02/13/2024,356.25,"KIT,SENSOR,MINI-BEAM,8.8LB",RG,
US53,C,X,TY6,348094-002S,EA,1000,D1-D,2.000,,356.25,"KIT,SENSOR,MINI-BEAM,8.8LB,S",RG,
US53,C,X,TY1,348094-0030,EA,1000,,0.000,,756.47,"KIT,SENSOR,MINI-BEAM,10N",CP,
US53,C,X,TY1,348094-0040,EA,1000,,0.000,,756.47,"KIT,SENSOR,MINI-BEAM,20N",CP,
US53,C,X,TY1,348094-0050,EA,1000,,0.000,,701.44,"KIT,SENSOR,MINI-BEAM,100N",CP,
US53,C,X,TY6,348094-005S,EA,1000,D4-B,0.000,,360.00,"KIT,SENSOR,MINI-BEAM,100N,S",RG,
US53,C,X,TY6,348115-0010,EA,1000,,0.000,,6.51,"KIT,LM1 POWER SUPPLY,INRUSH RES REPLACE",RG,
US53,B,X,TY6,348151-0010,EA,1000,,0.000,,"9,844.27","KIT,CONVERSION 9110 TO 9120",RG,
US53,C,X,TY6,348152-0010,EA,1000,,0.000,,411.62,"SENSOR ASSY,LVDT,+/-3IN,M12 FIELD,INV",RG,
US53,C,X,TY1,348153-0300,EA,1000,,0.000,,130.10,"CABLE ASSY,ENCODER,2-CH,CH2 INV,QUAD4,3m",RG,
US53,C,X,TY1,348193-0010,EA,1000,"R5-A, R1-D",0.000,,"3,572.57","FRAME,BASE ASSEMBLY,3200",OB,OB
US53,C,X,TY1,348262-0010,EA,1000,,0.000,,593.76,"COUPLING,RIGID,6INCH,ONE PIECE,3510",RG,
US53,C,X,TY1,348421-0010,EA,1000,,0.000,,0.01,"DVD,SYSTEM IMAGE DISC,BLANK,WINTEST 7,2",DS,
US53,C,X,TY1,348500-0010,EA,1000,,0.000,,388.00,"SENSOR,LOAD,S-TYPE,5.6 LB,10X OVLD PROT",RG,
US53,C,X,TY6,348501-0010,EA,1000,,0.000,,388.00,"KIT,SENSOR,LOAD,5.6LB,S-TYPE,1/4-28 THD",RG,
US53,C,D,TY1,348531-0010,EA,1000,SO2-E,1.000,04/28/2023,398.50,"PLATE,STIFFENER,9210,UPPER MANIFOLD",RG,
US53,C,D,TY1,348532-0010,EA,1000,SO2-E,1.000,04/28/2023,398.50,"PLATE,STIFFENER,9210,LOWER MANIFOLD",RG,
US53,C,X,TY1,348533-0010,EA,1000,F2-A,0.000,,"1,453.00","CONTROL ASSY,PCI RELAY,4 SP ACTUATOR",RG,
US53,C,X,TY1,348565-0010,EA,1000,E6-C,0.000,,208.00,LM1 CARRIER,RG,
US53,C,X,TY1,348634-0010,EA,1000,,0.000,,272.30,"PANEL,REAR,4-CH SP CONTROL",RG,
US53,C,X,TY1,348711-0010,EA,1000,E2-C,0.000,,4.62,"OWNERS MANUAL,9400,4X VERSION",RG,DP
US53,C,X,TY1,348834-0010,EA,1000,,0.000,,"44,107.77","UPGRADE,TORSION,3300,50N-m,AIRLIFT",CP,
US53,C,C,TY6,348836-0010,EA,1000,K43-D,0.000,08/24/2023,212.39,"HEATER ASSY,230VAC,300W,10IN,TC,CPC",RG,
US53,C,X,TY6,348836-0020,EA,1000,,0.000,,215.07,"HEATER ASSY,230VAC,250W,6.25IN,TC,CPC",RG,
US53,C,X,TY6,348836-0030,EA,1000,K43-D,2.000,,223.44,"HEATER ASSY,230VAC,75W,3.75IN,TC,CPC",RG,
US53,C,X,TY1,348853-0010,EA,1000,,0.000,,1.02,"SPRING,COMPRESSION,0.42ODX.047WIRE",RG,
US53,C,X,TY6,348889-0010,EA,1000,,0.000,,"1,215.00","BREADBOARD ASSY,RAIL,24X24",RG,
US53,C,X,TY6,348895-0010,EA,1000,,0.000,,"1,784.06","FIXTURE,3100,TABLE W/LOADING CUP ASSY",RG,
US53,C,X,TY6,348947-0300,EA,1000,,0.000,,17.56,"CABLE ASSY,SIGNAL,TRIGGER,1 DOUT,3m",RG,
US53,C,X,TY1,348965-0010,EA,1000,,0.000,,"73,872.73","SYSTEM,3510,8X4 PCI,208V 3PH,SHORT",CP,
US53,B,C,TY1,348975-0010,EA,1100,,0.000,,64.13,"ADAPTER,MOTOR,ENCODER",RG,
US53,B,C,TY1,348975-0010,EA,1000,K10-L5,16.000,10/18/2024,64.13,"ADAPTER,MOTOR,ENCODER",RG,
US53,C,X,TY1,349000-0250,EA,1000,K29-C,0.000,,34.70,"LINE CORD,ISRAEL,16A,C19,2.5m",RG,
US53,B,C,TY1,349001-0010,EA,1000,K10-H4,13.000,10/18/2024,99.46,"ADAPTER,MOTOR,ENCODER",RG,
US53,C,X,TY1,349002-0300,EA,1000,A2-C,0.000,,69.00,"CABLE ASSY,PCI,CONTACT UPS,3m",RG,
US53,C,X,TY6,349131-0010,EA,1000,,0.000,,0.01,"SOFTWARE,APP,LASER,7000,9120/50,NO TANK",RG,
US53,C,X,TY6,349132-0010,EA,1000,,0.000,,0.01,"SOFTWARE,APP,LASER,7000 SER,9120,NO TANK",RG,
US53,C,X,TY1,349189-0010,EA,1000,,0.000,,46.50,"SHAFT,LM1,POWERHEAD,CERAMIC,2.062LG",RG,
US53,C,X,TY6,349198-0010,EA,1000,,0.000,01/18/2016,11.04,"HARNESS,DC SENSOR,INT CABLE,W/CAL",RG,
US53,C,X,TY1,349205-0010,EA,1000,,0.000,,275.00,"COUPLER,THREADED,M16X2 MALE",RG,
US53,C,X,TY6,349206-0010,EA,1000,,0.000,,11.63,"KIT,SOFTWARE,WINTEST 4.1",PP,
US53,C,X,TY1,349251-0010,EA,1000,,0.000,,0.01,"SYSTEM,3330,MSF-6",DS,
US53,C,X,TY1,349261-0010,EA,1000,,0.000,,459.59,"PLATE,ADAPTER,AXIAL TORSION",RG,
US53,C,X,TY1,349262-0010,EA,1000,,0.000,,"1,500.00","BEAM,TORQUE CELL CALIBRATION",RG,
US53,C,X,TY1,349263-0010,EA,1000,,0.000,,"1,657.00","BEAM,TORQUE CELL CALIBRATION",RG,
US53,C,X,TY1,349268-0010,EA,1000,,0.000,,225.00,"CLAMP,BALL END CABLE",RG,
US53,C,X,TY1,349276-0010,EA,1000,,0.000,,0.01,"KIT,WEIGHTS,TORQUE CAL",CP,
US53,C,X,TY1,349277-0010,EA,1000,,0.000,,0.01,"KIT,WEIGHT,TORQUE CAL,20"" LARGE",CP,
US53,C,X,TY1,349278-0010,EA,1000,,0.000,,0.01,"KIT,WEIGHT,TORQUE CAL,48"" STD",CP,
US53,C,X,TY1,349279-0010,EA,1000,,0.000,,0.01,"KIT,WEIGHT,TORQUE CAL,48"" LARGE",CP,
US53,C,X,TY1,349280-0010,EA,1000,,0.000,,0.01,"KIT,E4 CAL,DEAD WEIGHT,ADAPTERS",CP,
US53,C,X,TY6,349308-0010,EA,1000,,0.000,,976.26,"KIT,CHAMBER,SHAFT,EXT,BD AXIAL,ORTHO",RG,
US53,C,X,TY1,349353-0010,EA,1000,,0.000,,57.05,"PLATE,BUSHING,ENCODER,3300",PP,
US53,C,X,TY1,349370-0010,EA,1000,,0.000,,178.73,"BRACKET, MOUNTING,ENCODER",PP,
US53,C,X,TY1,349377-0010,EA,1000,,0.000,,1.15,"COVER,ENCODER ACCESS,3300",PP,
US53,C,X,TY1,349383-0010,EA,1000,,0.000,,0.01,"SYSTEM,3230.MSF-6,120V",OB,OB
US53,C,X,TY1,349434-0010,EA,1000,,0.000,,349.05,"COUPLER,THREADED,5/8-18 UNF MALE",RG,
US53,C,X,TY1,349477-0010,EA,1000,,0.000,,25.05,"BEARING,BALL,ANG CON,17MM SHAFT",RG,
US53,C,X,TY6,349507-0010,EA,1000,,0.000,,371.00,"KIT,SENSOR ASSY,PRESS,25PSIG",RG,
US53,B,C,TY1,349635-0010,EA,1000,E3-C,15.000,12/17/2024,78.57,"PLATE,MOUNTING,ENCODER,3300",RG,
US53,B,B,TY1,349636-0010,EA,1000,E2-C,17.000,09/16/2024,109.98,"BRACKET,MOUNTING,ENCODER,3300",RG,
US53,C,X,TY1,349650-0010,EA,1000,,0.000,,142.83,"SHAFT,ACTUATOR,W/ENCODER,3300",PP,
US53,C,X,TY1,349694-0010,EA,1000,F7-E,1.000,11/07/2018,522.18,"BATH,SIDES,RECT,8.25 HIGH,3300",RG,
US53,C,X,TY1,349698-0010,EA,1000,F6-C,2.000,,56.89,"DOOR,BATH,8.25 HIGH,3300",RG,
US53,C,X,TY6,349703-0010,EA,1000,,0.000,,"6,509.13","BATH ASSY,RECT,8.25 HIGH,3300,AXIAL,230V",RG,
US53,C,X,TY6,349703-0010,EA,3000,,0.000,,"6,509.13","BATH ASSY,RECT,8.25 HIGH,3300,AXIAL,230V",RG,
US53,C,X,TY6,349746-0010,EA,1000,,0.000,,"14,822.75","SYSTEM,LM1 TB PWRHEAD,400N,8X2 PCI,230V",RG,
US53,C,X,TY1,349748-0010,EA,1000,,0.000,,0.01,"KIT,TORSION CAL ADAPTER,20IN BEAM",CP,
US53,C,X,TY1,349749-0010,EA,1000,,0.000,,0.01,"KIT,TORSION CAL,FASTENERS,20IN BEAM",CP,
US53,C,X,TY1,349750-0010,EA,1000,,0.000,,0.01,"KIT,TORSION CAL,20IN BEAM",CP,
US53,C,X,TY1,349762-0010,EA,1000,,0.000,,0.01,"KIT,TORSION CAL,FASTENERS,48IN BEAM",CP,
US53,C,X,TY1,349763-0010,EA,1000,,0.000,,0.01,"KIT,TORSION CAL,ADAPTERS,48IN BEAM",CP,
US53,C,X,TY1,349764-0010,EA,1000,,0.000,,0.01,"KIT,TORSION CAL,48IN BEAM",CP,
US53,C,X,TY1,349773-0010,EA,1000,,0.000,,"1,886.90","KIT,SENSOR,CLIP GAGE,10mmG,+7/-1,ST TMP",CP,
US53,C,X,TY1,349774-0010,EA,1000,,0.000,,"1,886.90","KIT,SENSOR,CLIP GAGE,20mmG,+10/-1,ST TMP",CP,
US53,C,X,TY1,349776-0010,EA,1000,,0.000,,241.57,"PLATE,BATH,BASE,SST,MSF,3300",PP,
US53,C,X,TY6,349809-0010,EA,1000,,0.000,,"1,584.26","FRAME ASSY,FLOOR STAND,3330",RG,
US53,C,X,TY6,349838-0010,EA,1000,,0.000,,37.28,"HARNESS,TEST,HI-POT,400V,POWER INLET,3PH",RG,
US53,C,X,TY6,349886-0010,EA,1000,,0.000,,45.95,"HARNESS,TEST,HI-POT,208V,POWER INLET,3PH",RG,
US53,C,X,TY6,349887-0010,EA,1000,,0.000,,18.22,"HARNESS,TEST,HI-POT,208V,POWER INLET,1PH",RG,
US53,C,X,TY6,349888-0010,EA,1000,,0.000,,"26,203.45","SYSTEM,3220-AT II,4x2 PCI,120V",OB,OB
US53,C,X,TY6,349888-0020,EA,1000,,0.000,,"26,238.48","SYSTEM,3220-AT II,4X2 PCI,230V",OB,OB
US53,C,X,TY6,349888-0030,EA,1000,,0.000,,"27,080.35","SYSTEM,3220-AT II,8X2 PCI,120V",OB,OB
US53,C,X,TY6,349888-0040,EA,1000,,0.000,,"27,115.38","SYSTEM,3220-AT II,8X2 PCI,230V",OB,OB
US53,C,X,TY6,349889-0010,EA,1000,,0.000,,26.72,"HARNESS,TEST,HI-POT,M23 MALE PLUG,6POS",RG,
US53,C,X,TY6,349967-0010,EA,1000,,0.000,,"6,089.99","KIT,BATH ASSY,8.25IN HGHT,3330,MSF,230V",RG,
US53,C,X,TY6,349968-0010,EA,1000,,0.000,,"28,276.12","SYSTEM,3230-AT II,4X2 PCI,120V",OB,OB
US53,C,X,TY6,349968-0020,EA,1000,,0.000,,"28,311.15","SYSTEM,3230-AT II,4X2 PCI,230V",OB,OB
US53,C,X,TY6,349968-0030,EA,1000,,0.000,,"29,153.02","SYSTEM,3230-AT II,8X2 PCI,120V",OB,OB
US53,C,X,TY6,349968-0040,EA,1000,,0.000,,"29,188.05","SYSTEM,3230-AT II,8X2 PCI,230V",OB,OB
US53,C,X,TY6,349973-0010,EA,1000,,0.000,,"17,949.28","FRAME ASSY,AXIAL,3300 II",RG,
US53,C,X,TY6,349975-0010,EA,1000,,0.000,,636.30,"ENCODER ASSY,3300",RG,
US53,C,X,TY6,350023-0010,EA,1000,,0.000,,"29,553.10","SYSTEM,3220-BD II,MULTIPURPOSE,120V",OB,OB
US53,C,X,TY6,350023-0030,EA,1000,,0.000,,"31,625.77","SYSTEM,3230-BD II,MULTIPURPOSE,120V",OB,OB
US53,C,X,TY6,350023-0040,EA,1000,,0.000,,"31,632.25","SYSTEM,3230-BD II,MULTIPURPOSE,230V",OB,OB
US53,C,X,TY6,350030-0010,EA,1000,,0.000,,21.90,"HARNESS,TEST,HI-POT,M23,FEM PLUG,6-POS",RG,
US53,C,X,TY1,350031-0010,EA,1000,,0.000,,9.00,"CABLE ASSY,PROGRAMMING,SURE-STEP DRV,3m",RG,
US53,C,X,TY6,350071-0010,EA,1000,,0.000,,213.00,"SENSOR ASSY,LVDT,3400",RG,
US53,C,X,TY6,350079-0020,EA,1000,,0.000,,"8,871.31","KIT,MPC,9100,230V,CE",PP,
US53,C,X,TY6,350088-0010,EA,1000,,0.000,,"36,846.39","SYSTEM,3220 II,MSF-12,120V",OB,OB
US53,C,X,TY6,350088-0020,EA,1000,,0.000,,"37,395.98","SYSTEM,3220 II,MSF-12,230V",OB,OB
US53,C,X,TY6,350089-0010,EA,1000,,0.000,,"39,175.51","SYSTEM,3230 II,MSF-12,120V",OB,OB
US53,C,X,TY6,350089-0020,EA,1000,,0.000,,"39,911.82","SYSTEM,3230 II,MSF-12,230V",OB,OB
US53,B,C,TY6,350106-0010,EA,3000,,1.000,,"1,757.55","FIXTURE,3/4PT BEND,4-26mm SPAN,10-32",RG,
US53,B,C,TY6,350106-0010,EA,1000,I1-B,0.000,04/29/2024,"1,757.55","FIXTURE,3/4PT BEND,4-26mm SPAN,10-32",RG,
US53,C,X,TY6,350106-0020,EA,1000,,0.000,,695.54,"FIXTURE,UPGD,3 TO 3/4PT BEND,4-26mm SPAN",RG,
US53,C,X,TY6,350122-0010,EA,1000,,0.000,,31.12,"LINE CORD,15A/16A,C19",RG,
US53,C,X,TY6,350138-0010,EA,1000,,0.000,,5.78,"LINE CORD,C13,230V,10A,1-PH,ALTERNATES",RG,
US53,C,D,TY1,350161-0300,EA,1000,SO1-F,1.000,,157.00,"CABLE ASSY,MOTOR POWER,M23,CPC,3m",RG,
US53,C,X,TY6,350177-0010,EA,1000,,0.000,,"36,127.28","SYSTEM,DUAL LM2 TB,4x2 PCI",OB,OB
US53,C,X,TY6,350177-0020,EA,1000,,0.000,04/21/2017,"37,186.83","SYSTEM,DUAL LM2 TB,8x2 PCI",OB,OB
US53,C,X,TY6,350179-0010,EA,1000,,0.000,04/06/2016,"2,410.88","KIT,3200 PS TO 3330 ELEC LIFT FRM",RG,
US53,C,X,TY1,350183-0010,EA,1000,,0.000,,250.00,"TUBE,LATEX,34mmID,3mmW,12mmID,2mmW",RG,
US53,C,D,TY1,350201-0010,EA,1000,I3-A,1.000,01/28/2021,207.20,"PANEL,OUTER,ONE-STACK AMP",DS,DS
US53,C,D,TY1,350202-0010,EA,1000,G7-B,2.000,06/14/2023,122.30,"PANEL,REAR,AMP,1-HIGH,R30,ILOCK LINK",RG,
US53,C,X,TY1,350234-0010,EA,1000,E2-D,0.000,,4.99,"OWNERS MANUAL,3200 SERIES II",RG,DP
US53,C,X,TY1,350237-0010,EA,1000,E2-C,0.000,,4.95,"OWNERS MANUAL,3330 SERIES II",RG,DP
US53,C,D,TY1,350252-0010,EA,1000,K6-G4,0.000,04/27/2023,80.00,"PLATEN,COMPRESSION,10MM DIA,10-32 THD",RG,
US53,C,D,TY6,350261-0010,EA,1000,,0.000,05/22/2018,160.00,"PLATEN,COMPRESSION,10mm DIA,10-32 THD",RG,
US53,C,D,TY6,350261-0010,EA,3000,,1.000,,160.00,"PLATEN,COMPRESSION,10mm DIA,10-32 THD",RG,
US53,C,X,TY1,350277-0010,EA,1000,,0.000,,"63,197.87","SYSTEM,3520 BASE,8X4 PCI,208 3P,HOT CELL",CP,
US53,C,D,TY1,350278-0010,EA,1000,K6-I2,1.000,05/30/2023,114.50,"ADAPTER,TRANS TECH, RTS TO ELF STD.",DS,DS
US53,C,X,TY6,350279-0010,EA,1000,,0.000,,"1,104.00","KIT,SENSOR,TORQUE,0.07NM/10OZ-IN",RG,
US53,C,D,TY1,350280-0010,EA,1000,SO1-D,1.000,05/26/2023,875.00,"SENSOR,TORQUE,10oz-in",RG,
US53,C,X,TY6,350294-0010,EA,1000,,0.000,,979.03,"KIT,COMPUTER,PRODUCTION SYSTEMS,4.1",OB,
US53,C,X,TY6,350299-0010,EA,1000,,0.000,,139.65,"KIT,SOFTWARE,WINTEST 4.1",RG,
US53,C,X,TY6,350303-0010,EA,1000,,0.000,,11.04,"HARNESS,DC SENSOR,INT CABLE,PCI,REV POL",RG,
US53,C,D,TY1,350323-0010,EA,1000,G7-B,1.000,07/29/2021,247.10,"PANEL,FRONT,AMP,1-HIGH,1-POS",DS,DS
US53,C,X,TY6,350329-0010,EA,1000,,0.000,,"2,360.00","BEND FIXTURE ASSY,DUAL CANTILEVER",DS,
US53,C,X,TY6,350377-0010,EA,1000,,0.000,,"7,925.78","MOTOR,ASSY,LM2,W/HADS,3300",RG,
US53,B,B,TY6,350390-0010,EA,3000,,0.000,,"3,859.12","KIT,AXIAL WEDGE GRIP ASSY,3330",RG,
US53,B,B,TY6,350390-0010,EA,1000,CART-1,1.000,09/16/2024,"3,859.12","KIT,AXIAL WEDGE GRIP ASSY,3330",RG,
US53,C,X,TY6,350400-0010,EA,1000,,0.000,,"6,351.34","BATH ASSY,SMALL RECT,AXIAL,3330,230V",RG,
US53,C,X,TY6,350407-0010,EA,1000,,0.000,,"5,800.22","KIT,ELECTRONICS,3330 II,ELEC LIFTS,AXIAL",RG,
US53,C,X,TY6,350408-0010,EA,1000,,0.000,,"9,214.68","KIT,ELECTRONICS,3330 II,ELEC LIFTS,A-T",RG,
US53,C,X,TY6,350409-0010,EA,1000,,0.000,,"10,344.68","KIT,ELECTRONICS,3330 II,ELEC LIFTS,A-HT",RG,
US53,C,X,TY1,350416-0010,EA,1000,,0.000,,175.00,"ADAPTER,METRIC FACE,3200",RG,
US53,C,C,TY1,350419-0010,EA,1100,,0.000,,24.79,"HARNESS,INTERLOCK OUT,MODULAR AMP,PANEL",RG,
US53,C,C,TY1,350419-0010,EA,1000,K3-A4,24.000,12/10/2024,24.79,"HARNESS,INTERLOCK OUT,MODULAR AMP,PANEL",RG,
US53,C,X,TY1,350420-0040,EA,1000,,0.000,,12.88,"CONN,M12,PANEL,FT MNT,M,WIRED,PG9,4-P",RG,
US53,C,X,TY1,350426-0010,EA,1000,,0.000,,121.40,"PLATE,SPLASH,3300,INLINE",RG,
US53,B,C,TY1,350428-0300,EA,1000,K29-O,21.000,10/18/2024,43.53,"CABLE ASSY,M12,M-F RA,SHIELDED,3M",RG,
US53,C,X,TY1,350432-0010,EA,1000,,0.000,,"1,459.61","CHAMBER,HOT/COLD,3330,SLIDE,NO CONTROL",RG,
US53,C,X,TY1,350434-0010,EA,1000,,0.000,,"11,867.25","CHAMBER,HOT/COLD,3330,WITH SLIDE",RG,
US53,C,X,TY6,350435-0010,EA,1000,,0.000,,"13,615.32","CHAMBER,HOT/COLD,3330,WITH SLIDE",PP,
US53,C,X,TY6,350438-0010,EA,1000,,0.000,,"13,615.32","CHAMBER ASSY,HOT/COLD,AXIAL,3330",RG,
US53,A,X,TY8,350439-0010,EA,1000,,0.000,12/28/2018,"25,939.03","SYSTEM,3330 II,4X2 PCI",OB,OB
US53,C,X,TY6,350439-0020,EA,1000,,0.000,,"27,384.67","SYSTEM,3330 II,8X2,PCI",OB,OB
US53,A,X,TY6,350439-0030,EA,1000,,0.000,,"28,197.40","SYSTEM,3330 II,4X2 PCI,EXT CLMN",OB,OB
US53,C,X,TY6,350439-0040,EA,1000,,0.000,,"29,179.17","SYSTEM,3330 II,8X2 PCI,EXT CLMN",OB,OB
US53,C,X,TY6,350439-0050,EA,1000,,0.000,,"32,312.19","SYSTEM,3330 II,4X2 PCI,T-SLOT",PP,
US53,C,X,TY6,350439-0060,EA,1000,,0.000,,"33,364.19","SYSTEM,3330 II,8X2 PCI,T-SLOT",PP,
US53,C,X,TY6,350439-0070,EA,1000,,0.000,,"34,235.25","SYSTEM,3330 II,4X2 PCI,EXT CLMN,T-SLOT",DS,
US53,C,X,TY6,350439-0080,EA,1000,,0.000,,"35,287.25","SYSTEM,3330 II,8X2 PCI,EXT CLMN,T-SLOT",DS,
US53,A,X,TY6,350440-0010,EA,1000,,0.000,12/21/2018,"42,882.49","SYSTEM,3330-AT II,4X2,PCI",OB,OB
US53,C,X,TY6,350440-0020,EA,1000,,0.000,,"44,120.12","SYSTEM,3330-AT II,8X2 PCI",OB,OB
US53,C,X,TY6,350440-0030,EA,1000,,0.000,,"44,414.93","SYSTEM,3330-AT II,4X2 PCI,EXT CLMN",OB,OB
US53,C,X,TY6,350440-0040,EA,1000,,0.000,,"45,633.62","SYSTEM,3330-AT II,8X2 PCI,EXT CLMN",OB,OB
US53,C,X,TY6,350440-0050,EA,1000,,0.000,,"49,758.44","SYSTEM,3330-AT II,4X2 PCI,T-SLOT",DS,
US53,C,X,TY6,350440-0060,EA,1000,,0.000,,"50,810.44","SYSTEM,3330-AT II,8X2 PCI,T-SLOT",DS,
US53,C,X,TY6,350440-0070,EA,1000,,0.000,,"52,189.19","SYSTEM,3330-AT II,4X2 PCI,EXT CLM,T-SLOT",DS,
US53,C,X,TY6,350440-0080,EA,1000,,0.000,,"53,241.19","SYSTEM,3330-AT II,8X2 PCI,EXT CLM,T-SLOT",DS,
US53,C,X,TY1,350441-0010,EA,1000,,0.000,,"1,882.00","PLATE,COVER,HA UPGRADE,3300,UP CROSSHEAD",RG,
US53,C,X,TY6,350442-0010,EA,1000,,0.000,,"47,491.29","SYSTEM,3330-HTAT II,4X2 PCI",OB,OB
US53,C,X,TY6,350442-0020,EA,1000,,0.000,,"48,654.14","SYSTEM,3330-HTAT II,8X2 PCI",OB,OB
US53,C,X,TY6,350442-0030,EA,1000,,0.000,,"49,185.87","SYSTEM,3330-HTAT II,4X2 PCI,EXT CLMN",OB,OB
US53,C,X,TY6,350442-0040,EA,1000,,0.000,,"50,167.64","SYSTEM,3330-HTAT II,8X2 PCI,EXT CLMN",OB,OB
US53,C,X,TY6,350442-0050,EA,1000,,0.000,,"54,836.59","SYSTEM,3330-HTAT II,4X2 PCI,T-SLOT",DS,
US53,C,X,TY6,350442-0060,EA,1000,,0.000,,"55,888.59","SYSTEM,3330-HTAT II,8X2 PCI,T-SLOT",DS,
US53,C,X,TY6,350442-0070,EA,1000,,0.000,,"57,267.34","SYSTEM,3330-HTAT II,4X2 PCI,EXT CLM,T-SL",DS,
US53,C,X,TY6,350442-0080,EA,1000,,0.000,,"58,319.34","SYSTEM,3330-HTAT II,8X2 PCI,EXT CLM,T-ST",DS,
US53,C,X,TY6,350443-0010,EA,1000,,0.000,,"29,615.51","SYSTEM,3330 II,4X2 PCI,FLOOR STAND",OB,OB
US53,C,X,TY6,350443-0020,EA,1000,,0.000,,"34,675.55","SYSTEM,3330 II,8X2 PCI,FLOOR STAND",RG,
US53,A,X,TY6,350443-0030,EA,1000,,0.000,,"35,556.73","SYSTEM,3330 II,4X2 PCI,EXT CLMN,FLR STND",RG,
US53,C,X,TY6,350443-0040,EA,1000,,0.000,,"32,110.78","SYSTEM,3330 II,8X2 PCI,EXT CLMN,FLR STND",OB,OB
US53,C,D,TY1,350444-0010,EA,1000,K3-A3,24.000,05/25/2023,9.42,"HARNESS,INTERLOCK OUT,MODULAR AMP,BUS",RG,
US53,A,X,TY6,350445-0010,EA,1000,,0.000,05/22/2017,"44,273.24","SYSTEM,3330 II,MSF-12",OB,OB
US53,A,X,TY6,350445-0020,EA,1000,,0.000,12/19/2018,"42,689.24","SYSTEM,3330 II,MSF-12,100N LCELLS",OB,OB
US53,C,X,TY6,350446-0010,EA,1000,,0.000,,"24,062.07","SYSTEM,3330 II,MSF-6",DS,
US53,C,X,TY1,350492-0010,EA,1000,R4-B,0.000,,350.10,"PANEL,REAR,AMP,3-HIGH,100A,R60,LIFT",DS,
